raw_sequence,sequence,y_true,confidence
"I hate autocorrect!   “Same thing for sex within marriage. Don’t make me subsidize your spawn . I’m gay and will never have children, why should you get tax breaks for kids since you CHOSE to have them. Likewise, why should my tax dollars pay for their schooling, since having them was YOUR choice.”   See how stupid that sounds? But you are saying the exact same thing about birth control.",1045 5223 8285 27108 2890 6593 999 1523 2168 2518 2005 3348 2306 3510 1012 2123 1521 1056 2191 2033 4942 5332 4305 4371 2115 25645 1012 1045 1521 1049 5637 1998 2097 2196 2031 2336 1010 2339 2323 2017 2131 4171 7807 2005 4268 2144 2017 4900 2000 2031 2068 1012 10655 1010 2339 2323 2026 4171 6363 3477 2005 2037 14118 1010 2144 2383 2068 2001 2115 3601 1012 1524 2156 2129 5236 2008 4165 1029 2021 2017 2024 3038 1996 6635 2168 2518 2055 4182 2491 1012,1,0.4156622588634491
"Very few Canadians give a care about the natives or most other self identified minorities. We are all too busy living our culture of consumerism including the warriors and black lives matter leaders. Just check the travel log for most of those involved in the redress movement. I just had to go to Spain in January to get back to my roots. If I can self identify my gender and sexual preference then why should any other man made label be denied me. Maybe a man like me could be a gay transvestite lesbian Mohawk warrior who likes having sex with deer. The supreme court would guarantee my right not to be discriminated against for my choice of deer lovers, I only like horny deer. We have allowed the concept of rights to be watered down and we have allowed self identified victims to promote racism with phrases such as, white settler society. Maybe we need to do genetic testing and anyone with less than a certain amount of a distinct racial mix should be tattooed with the word mongrel.",2200 2261 16485 2507 1037 2729 2055 1996 12493 2030 2087 2060 2969 4453 14302 1012 2057 2024 2035 2205 5697 2542 2256 3226 1997 7325 2964 2164 1996 6424 1998 2304 3268 3043 4177 1012 2074 4638 1996 3604 8833 2005 2087 1997 2216 2920 1999 1996 2417 8303 2929 1012 1045 2074 2018 2000 2175 2000 3577 1999 2254 2000 2131 2067 2000 2026 6147 1012 2065 1045 2064 2969 6709 2026 5907 1998 4424 12157 2059 2339 2323 2151 2060 2158 2081 3830 2022 6380 2033 1012 2672 1037 2158 2066 2033 2071 2022 1037 5637 9099 6961 23096 11690 22338 6750 2040 7777 2383 3348 2007 8448 1012 1996 4259 2457 2052 11302 2026 2157 2025 2000 2022 5860 20026 15833 2114,1,0.3815465569496155
"I hope everyone can find a home in the RCC.  They should also thoroughly understand the Church's teachings against sin, including homosexual behavior.",1045 3246 3071 2064 2424 1037 2188 1999 1996 22110 2278 1012 2027 2323 2036 12246 3305 1996 2277 1005 1055 12209 2114 8254 1010 2164 15667 5248 1012,1,0.45148542523384094
"The call is for an end to discrimination to the derogation of rights, not a call to scrap the revelation in favor of some secular pagan political theories.

Therefore the natural law and positive law proscription of homosexual behavior and the divine constitution of the sacrament of orders as pertaining to men only are outside the scope of Gaudium et Spes. Other Vatican II documents deal with the moral law and the structure of the Church.

The apostolic practice of celibacy of the clergy, the norm for the Western rites and the ideal in the East, can be dispensed. There is essentially nothing in the experience of the East or among our separated brethren to indicate the current norm should be reconsidered.",1996 2655 2003 2005 2019 2203 2000 9147 2000 1996 4315 18170 3508 1997 2916 1010 2025 1037 2655 2000 15121 1996 11449 1999 5684 1997 2070 10644 14318 2576 8106 1012 3568 1996 3019 2375 1998 3893 2375 4013 22483 3258 1997 15667 5248 1998 1996 7746 4552 1997 1996 28958 1997 4449 2004 20246 2000 2273 2069 2024 2648 1996 9531 1997 11721 21041 2819 3802 11867 2229 1012 2060 12111 2462 5491 3066 2007 1996 7191 2375 1998 1996 3252 1997 1996 2277 1012 1996 11815 3218 1997 8292 29521 15719 1997 1996 11646 1010 1996 13373 2005 1996 2530 17105 1998 1996 7812 1999 1996 2264 1010 2064 2022 4487 13102 16700 2094 1012 2045 2003 7687 2498 1999 1996 3325 1997,0,0.2176247090101242
"The top six American male serial killers were all Homosexual:
Donald Harvey claimed 37 victims in Kentucky;
John Wayne Gacy raped and killed 33 boys in Chicago, burying them under his house and in his yard;
Patrick Kearney accounted for 32, cutting his victims into small pieces after sex and leaving them in trash bags along the Los Angeles freeways;
Bruce Davis molested and killed 27 young men and boys in Illinois;
A gay sex-murder-torture ring (Corll-Henley-Brooks) sent 27 Texas men and boys to their grave; and
Juan Corona was convicted of murdering 25 migrant workers (he “made love” with their corpses).",1996 2327 2416 2137 3287 7642 15978 2020 2035 15667 1024 6221 7702 3555 4261 5694 1999 5612 1025 2198 6159 11721 5666 15504 1998 2730 3943 3337 1999 3190 1010 20491 2068 2104 2010 2160 1998 1999 2010 4220 1025 4754 17710 25831 14729 2005 3590 1010 6276 2010 5694 2046 2235 4109 2044 3348 1998 2975 2068 1999 11669 8641 2247 1996 3050 3349 10846 2015 1025 5503 4482 16709 14701 1998 2730 2676 2402 2273 1998 3337 1999 4307 1025 1037 5637 3348 1011 4028 1011 8639 3614 1006 2522 12190 2140 1011 20768 1011 8379 1007 2741 2676 3146 2273 1998 3337 2000 2037 6542 1025 1998 5348 21887 2001 7979 1997 21054 2423 20731 3667 1006 2002 1523 2081 2293 1524,1,0.717391312122345
"These are people, not homosexuals, and you are an idiot, and no man of god. Leave this beautiful community of LBGQT alone and go far away, you are not welcome in my home state if this is how you are going to behave, you uneducated savage.",2122 2024 2111 1010 2025 15667 2015 1010 1998 2017 2024 2019 10041 1010 1998 2053 2158 1997 2643 1012 2681 2023 3376 2451 1997 6053 2290 4160 2102 2894 1998 2175 2521 2185 1010 2017 2024 2025 6160 1999 2026 2188 2110 2065 2023 2003 2129 2017 2024 2183 2000 16582 1010 2017 16655 8566 12921 9576 1012,1,0.7942685484886169
"Social experiments? I seem to have recalled the same sort of ""argument"" against gays.",2591 7885 1029 1045 4025 2000 2031 7383 1996 2168 4066 1997 1000 6685 1000 2114 5637 2015 1012,0,0.6471731066703796
"""Young people should love, believe and follow their dreams, never despairing because Jesus is always with them, Pope Francis said.""

Unless they're young, Catholic, and gay, in which case they should not love in the way that lovers do, not believe in a life of happiness of the sort that straight people take for granted, not dream of a life full of love and happiness, but rather despair that they will be consigned to a life of loneliness and solitude if they wish to remain in good standing with the church. Which is why so many young gay people take their own lives - they are offered no hope for a bright future by the church. Thus it has always been and thus it will apparently continue to be, even under Pope Francis' otherwise sunny and upbeat leadership. Kumbaya.",1000 2402 2111 2323 2293 1010 2903 1998 3582 2037 5544 1010 2196 13905 2075 2138 4441 2003 2467 2007 2068 1010 4831 4557 2056 1012 1000 4983 2027 1005 2128 2402 1010 3234 1010 1998 5637 1010 1999 2029 2553 2027 2323 2025 2293 1999 1996 2126 2008 10205 2079 1010 2025 2903 1999 1037 2166 1997 8404 1997 1996 4066 2008 3442 2111 2202 2005 4379 1010 2025 3959 1997 1037 2166 2440 1997 2293 1998 8404 1010 2021 2738 13905 2008 2027 2097 2022 9530 5332 19225 2000 1037 2166 1997 20334 1998 22560 2065 2027 4299 2000 3961 1999 2204 3061 2007 1996 2277 1012 2029 2003 2339 2061 2116 2402 5637 2111 2202 2037 2219 3268 1011 2027 2024 3253 2053,0,0.3088884651660919
"King was right, but from what I see in the pews there aren't that many gay people left to witness to the ""patience as persistence"" approach. They are mostly gone.",2332 2001 2157 1010 2021 2013 2054 1045 2156 1999 1996 29071 2015 2045 4995 1005 1056 2008 2116 5637 2111 2187 2000 7409 2000 1996 1000 11752 2004 28297 1000 3921 1012 2027 2024 3262 2908 1012,0,0.4109489619731903
"Had a bishop said unequivocally “These are no other morally grave reasons that outweigh Clinton's support for abortion. I endorse Trump.” an argument of favoritism would be clinched. None did, and that ends the argument.

The opinions among economists, Washington experts, and politicians in both parties has been mixed on free trade.

The U.S. business community is so terrified of a trade war that stocks are hitting record highs.

The American security establishment has tired of the President letting Putin run circles around him.

Many Democrats believe that the bishops have tilted in favor of the Republicans in recent years, while many Republicans believe they have tilted in favor of the Democrats. Bishops have not endorsed candidates, but principled opposition to abortion and gay marriage tends to work against Democrats who refuse to amend their platform.",2018 1037 3387 2056 16655 15549 6767 9289 2135 1523 2122 2024 2053 2060 28980 6542 4436 2008 2041 27204 2232 7207 1005 1055 2490 2005 11324 1012 1045 2203 5668 2063 8398 1012 1524 2019 6685 1997 5684 13706 2213 2052 2022 18311 1012 3904 2106 1010 1998 2008 4515 1996 6685 1012 1996 10740 2426 22171 1010 2899 8519 1010 1998 8801 1999 2119 4243 2038 2042 3816 2006 2489 3119 1012 1996 1057 1012 1055 1012 2449 2451 2003 2061 10215 1997 1037 3119 2162 2008 15768 2024 7294 2501 26836 1012 1996 2137 3036 5069 2038 5458 1997 1996 2343 5599 22072 2448 7925 2105 2032 1012 2116 8037 2903 2008 1996 8414 2031 9939 1999 5684 1997 1996 10643 1999 3522,0,0.20631515979766846
The rebel.media has been telling peopke about gay persecution under Muslim rule for years.,1996 8443 1012 2865 2038 2042 4129 21877 7361 3489 2055 5637 14522 2104 5152 3627 2005 2086 1012,1,0.7003911137580872
"""confusing the faithful""  It's time for the hierarchs to retire that phrase. The faithful aren't confused and most of them accept gay people. The hierarchs are confused if they think firing and excluding good people leads to good. The faithful are on to them.",1000 16801 1996 11633 1000 2009 1005 1055 2051 2005 1996 7632 6906 11140 2015 2000 11036 2008 7655 1012 1996 11633 4995 1005 1056 5457 1998 2087 1997 2068 5138 5637 2111 1012 1996 7632 6906 11140 2015 2024 5457 2065 2027 2228 7493 1998 13343 2204 2111 5260 2000 2204 1012 1996 11633 2024 2006 2000 2068 1012,0,0.3839126527309418
""" ... Jeffrey Lord, KellyAnn Conway and Lazy Eye Huckabee all rolled into one.""

The last you named never fails to remind me of the rural Kentucky county clerk who refused to issue marriage licenses to gay couples.",1000 1012 1012 1012 10799 2935 1010 5163 11639 14783 1998 13971 3239 15876 3600 16336 2063 2035 4565 2046 2028 1012 1000 1996 2197 2017 2315 2196 11896 2000 10825 2033 1997 1996 3541 5612 2221 7805 2040 4188 2000 3277 3510 15943 2000 5637 6062 1012,0,0.24311545491218567
"That goes for any couple. The reason there was a movement for gay marriage was that Catholic and other hospitals would give next of kin status to estranged families rather than the long time companion/gay common-law spouse. Catholic Health Association members no longer engage in such sophomoric demostrations of loyalty. They recognize gay spouses and partners as next of kin. They started before the final SCOTUS ruling, but by then it was too late to stop the momentum for equality.",2008 3632 2005 2151 3232 1012 1996 3114 2045 2001 1037 2929 2005 5637 3510 2001 2008 3234 1998 2060 8323 2052 2507 2279 1997 12631 3570 2000 24211 2945 2738 2084 1996 2146 2051 7452 1013 5637 2691 1011 2375 18591 1012 3234 2740 2523 2372 2053 2936 8526 1999 2107 2061 8458 19506 7277 18267 6494 9285 1997 9721 1012 2027 6807 5637 18591 2015 1998 5826 2004 2279 1997 12631 1012 2027 2318 2077 1996 2345 8040 4140 2271 6996 1010 2021 2011 2059 2009 2001 2205 2397 2000 2644 1996 11071 2005 9945 1012,0,0.21054686605930328
Gay marriage is not legal in Israel. Nice try.,5637 3510 2003 2025 3423 1999 3956 1012 3835 3046 1012,1,0.6812807321548462
"Wrong again Joe.  Or are you saying that being gay is more than just having sex with men?  Somehow, being gay is something you are born with, but who you have sex with is a choice?  Sheesh, then count me as being gay, I want protected status.  I am a gay man who chooses to have sex with women.",3308 2153 3533 1012 2030 2024 2017 3038 2008 2108 5637 2003 2062 2084 2074 2383 3348 2007 2273 1029 5064 1010 2108 5637 2003 2242 2017 2024 2141 2007 1010 2021 2040 2017 2031 3348 2007 2003 1037 3601 1029 2016 9953 1010 2059 4175 2033 2004 2108 5637 1010 1045 2215 5123 3570 1012 1045 2572 1037 5637 2158 2040 15867 2000 2031 3348 2007 2308 1012,0,0.7222650051116943
"Choosing to be gay is nothing to celebrate or be proud about .  Should we discriminate against them ? Of course not.  But should we celebrate their chosen life style---never . Watching the news accounts of their event is sad.  Too many impressionable young kids are are at these events , which is what the gay movement seeks. They want kids from birth to think immoral behavior is normal and it's to be celebrated . And we wonder why society is sinking before our eyes.",10549 2000 2022 5637 2003 2498 2000 8439 2030 2022 7098 2055 1012 2323 2057 5860 20026 14776 2114 2068 1029 1997 2607 2025 1012 2021 2323 2057 8439 2037 4217 2166 2806 1011 1011 1011 2196 1012 3666 1996 2739 6115 1997 2037 2724 2003 6517 1012 2205 2116 8605 3085 2402 4268 2024 2024 2012 2122 2824 1010 2029 2003 2054 1996 5637 2929 11014 1012 2027 2215 4268 2013 4182 2000 2228 10047 22049 5248 2003 3671 1998 2009 1005 1055 2000 2022 6334 1012 1998 2057 4687 2339 2554 2003 10186 2077 2256 2159 1012,0,0.4774954915046692
"He *does*. What he doesn't do is *design* for every *event*. That the event is a homosexual wedding is the issue, not that the people are homosexuals. Nothing in the article entails otherwise.",2002 1008 2515 1008 1012 2054 2002 2987 1005 1056 2079 2003 1008 2640 1008 2005 2296 1008 2724 1008 1012 2008 1996 2724 2003 1037 15667 5030 2003 1996 3277 1010 2025 2008 1996 2111 2024 15667 2015 1012 2498 1999 1996 3720 4372 22081 4728 1012,0,0.2928369641304016
"Your grossly inaccurate representation of the core issue is so far off the mark one can only conclude that the misrepresentation is intentional on your part.  Philips did serve homosexuals.  He had agreed to bake birthday cakes for homosexual clients in the past.  He never,, not even once, refused to sell a baked item in his display case awaiting purchase to a homosexual desiring to purchase the item.  What he did do was decide he didn't wish to be party to a contract for a wedding cake to be used in celebration of a wedding that ran contrary to his own religious beliefs.

I agree that there is a display of bigotry happening surrounding his refusal to be a party to the contract to create the cake, but you and I likely identify who the bigots are quite differently.",2115 7977 2135 24949 6630 1997 1996 4563 3277 2003 2061 2521 2125 1996 2928 2028 2064 2069 16519 2008 1996 28616 2890 28994 19304 2003 21249 2006 2115 2112 1012 19087 2106 3710 15667 2015 1012 2002 2018 3530 2000 8670 3489 5798 22619 2005 15667 7846 1999 1996 2627 1012 2002 2196 1010 1010 2025 2130 2320 1010 4188 2000 5271 1037 17776 8875 1999 2010 4653 2553 15497 5309 2000 1037 15667 4078 24771 2000 5309 1996 8875 1012 2054 2002 2106 2079 2001 5630 2002 2134 1005 1056 4299 2000 2022 2283 2000 1037 3206 2005 1037 5030 9850 2000 2022 2109 1999 7401 1997 1037 5030 2008 2743 10043 2000 2010 2219 3412 9029 1012 1045 5993 2008 2045 2003 1037,0,0.2498452216386795
